Education,Industry,JobTitle,Location,ExperienceYears,Certifications,SalaryUSD,PreviousCompanies,Age,Gender,RemoteOnsite,CompanySize,AdditionalBenefits
Masters,Tech,Software Engineer,India,12,0,68371,9,37,Female,Remote,6217,StockOptions
Masters,Finance,Data Scientist,USA,19,4,326679,10,47,Male,Remote,123,None
Bachelors,Retail,Software Engineer,UK,10,1,84755,6,33,Female,Onsite,81,CommuterSupport
Masters,Finance,Software Engineer,Australia,7,4,206088,2,32,Male,Remote,2412,Retirement
Bachelors,Consulting,Software Engineer,UK,20,1,130459,9,47,Male,Remote,39,HealthInsurance;FlexibleHours;Bonus
PhD,Consulting,Fullstack Developer,India,11,1,84418,5,32,Male,Remote,5190,HealthInsurance;Retirement
Bachelors,Retail,Senior Software Engineer,UK,3,0,130581,2,28,Male,Hybrid,853,Retirement
Bachelors,Retail,Data Scientist,India,13,3,78927,5,39,Non-binary,Onsite,4142,FlexibleHours
Bachelors,Consulting,Data Engineer,UK,19,0,157123,5,41,Female,Onsite,13,None
Masters,Tech,Software Engineer,Germany,15,2,146759,6,42,Male,Remote,60,Bonus
Bachelors,Finance,Senior Software Engineer,Australia,13,5,355895,7,39,Male,Hybrid,90852,Retirement;StockOptions
Bachelors,Retail,Lead Engineer,UK,0,5,170129,1,23,Female,Onsite,13326,None
Diploma,Retail,Fullstack Developer,India,16,2,45476,4,38,Female,Remote,579,Retirement
Diploma,Healthcare,Data Engineer,India,16,4,50680,6,41,Male,Onsite,20,Bonus;HealthInsurance
Diploma,Finance,Software Engineer,USA,13,1,155709,5,39,Male,Onsite,330,HealthInsurance
Bachelors,Consulting,Senior Software Engineer,India,2,4,58029,1,24,Male,Onsite,8288,Gym
PhD,Retail,Software Engineer,USA,2,0,127358,2,25,Male,Onsite,2492,FlexibleHours;Retirement
Bachelors,Retail,Senior Software Engineer,USA,0,1,155213,1,24,Male,Remote,820,StockOptions;HealthInsurance;Gym
Bachelors,Consulting,Software Engineer,USA,4,3,174815,1,27,Female,Onsite,45171,None
Bachelors,Finance,Software Architect,India,7,4,115085,3,34,Non-binary,Onsite,44951,HealthInsurance;StockOptions
Bachelors,Tech,Fullstack Developer,Sri Lanka,12,3,46210,5,38,Female,Remote,47138,Bonus
Bachelors,Consulting,Lead Engineer,Germany,17,0,396827,4,43,Male,Remote,150364,Retirement
Bachelors,Tech,Software Engineer,Sri Lanka,6,0,33705,5,32,Female,Remote,6824,StockOptions
Masters,Retail,Data Engineer,Australia,2,2,250780,2,28,Male,Hybrid,20486,Bonus
Bachelors,Tech,Senior Software Engineer,Sweden,9,3,233733,4,37,Female,Onsite,18691,CommuterSupport;Bonus
Bachelors,Tech,Software Engineer,Australia,17,4,256004,13,44,Female,Remote,132370,CommuterSupport;Bonus
Bachelors,Consulting,Data Engineer,Germany,5,2,263347,0,29,Male,Hybrid,125802,Gym
Diploma,Retail,Software Engineer,Germany,4,3,107938,1,27,Male,Remote,21268,HealthInsurance
Bachelors,Finance,Software Engineer,Australia,15,0,262559,5,44,Male,Onsite,177661,HealthInsurance;Retirement
Bachelors,Healthcare,Data Engineer,USA,6,4,175751,0,30,Female,Remote,71,Bonus
Bachelors,Tech,Software Architect,Sweden,16,3,295150,6,44,Male,Remote,181,CommuterSupport
PhD,Retail,Software Engineer,India,5,1,46906,4,29,Female,Onsite,110,HealthInsurance;StockOptions
Bachelors,Healthcare,Fullstack Developer,Germany,13,3,230854,3,36,Male,Remote,28458,CommuterSupport
Bachelors,Finance,Software Architect,Germany,4,1,378763,0,30,Male,Onsite,105460,Gym;FlexibleHours;CommuterSupport
Bachelors,Healthcare,Software Engineer,India,20,0,36576,11,44,Male,Remote,1097,Gym
PhD,Finance,Software Architect,Germany,12,0,342016,3,36,Male,Remote,67,None
Bachelors,Healthcare,Software Engineer,USA,1,5,88603,1,24,Female,Remote,22,Retirement;FlexibleHours
Masters,Finance,Software Engineer,UK,8,1,148235,4,29,Male,Remote,121,Retirement
Bachelors,Tech,Senior Software Engineer,USA,1,1,233642,1,27,Male,Onsite,25949,FlexibleHours
Diploma,Healthcare,Software Engineer,USA,0,0,101471,1,23,Male,Onsite,3617,Bonus
Masters,Finance,Data Engineer,USA,18,5,429131,9,42,Male,Hybrid,26389,CommuterSupport
Masters,Retail,Senior Software Engineer,India,9,0,69761,5,37,Male,Hybrid,9895,StockOptions
Bachelors,Consulting,Data Engineer,Germany,14,2,242296,4,42,Male,Onsite,1731,FlexibleHours
Bachelors,Healthcare,Fullstack Developer,UK,6,2,134798,4,31,Male,Hybrid,89,Bonus
Bachelors,Healthcare,Software Engineer,Australia,8,0,95573,4,36,Female,Remote,12,Bonus;StockOptions
Masters,Healthcare,Software Engineer,USA,6,0,170949,2,32,Female,Remote,8540,Gym
Diploma,Healthcare,Fullstack Developer,Germany,14,1,176560,4,40,Female,Hybrid,10972,FlexibleHours
Bachelors,Consulting,Software Engineer,Germany,9,4,162280,4,38,Male,Remote,9659,HealthInsurance;FlexibleHours
PhD,Healthcare,Data Engineer,Sweden,18,5,251479,2,44,Female,Remote,56,Retirement;CommuterSupport
Bachelors,Tech,Data Engineer,Sri Lanka,20,4,42107,10,46,Male,Remote,35,Bonus
Diploma,Tech,Fullstack Developer,Australia,12,0,188571,9,38,Male,Remote,539,Retirement;Gym
Bachelors,Retail,Software Engineer,UK,18,0,160012,2,40,Male,Onsite,41062,Bonus;Gym
Bachelors,Consulting,Software Engineer,UK,5,2,111606,1,31,Male,Onsite,695,CommuterSupport;Retirement;FlexibleHours
Bachelors,Retail,Senior Software Engineer,USA,6,5,215978,0,28,Male,Remote,1048,FlexibleHours
Masters,Tech,Software Engineer,UK,17,5,119157,7,41,Male,Onsite,10,Bonus
Masters,Healthcare,Fullstack Developer,UK,0,5,149218,1,24,Female,Onsite,5056,CommuterSupport
Bachelors,Healthcare,Fullstack Developer,Australia,5,3,202496,3,29,Male,Remote,98582,Retirement;Gym
Bachelors,Finance,Software Architect,Australia,9,1,405602,1,35,Male,Hybrid,10141,Retirement;Gym
Bachelors,Consulting,Software Engineer,India,19,3,39210,3,42,Female,Remote,43,HealthInsurance
Bachelors,Finance,Data Scientist,Germany,12,4,237065,4,39,Female,Remote,314,None
Bachelors,Consulting,Fullstack Developer,UK,17,5,160369,8,40,Male,Hybrid,87,Bonus
Masters,Consulting,Software Engineer,India,16,5,46217,7,41,Female,Onsite,88,None
Masters,Healthcare,Software Engineer,USA,16,2,258192,8,38,Female,Onsite,28899,StockOptions
Masters,Healthcare,Software Architect,India,9,2,104926,8,37,Male,Onsite,32985,HealthInsurance
Masters,Retail,Senior Software Engineer,India,13,2,75132,3,39,Male,Onsite,8805,HealthInsurance
Bachelors,Tech,Data Scientist,USA,4,4,211874,4,27,Female,Remote,52,FlexibleHours
Masters,Tech,Data Engineer,USA,6,4,413075,2,35,Non-binary,Onsite,102614,None
Bachelors,Healthcare,Data Engineer,Australia,15,1,264033,5,38,Male,Onsite,5243,None
Masters,Tech,Senior Software Engineer,Australia,6,2,148094,2,29,Female,Hybrid,19,Retirement
Bachelors,Consulting,Senior Software Engineer,USA,19,5,179300,5,42,Male,Onsite,11,None
Masters,Tech,Fullstack Developer,Germany,7,2,191481,1,32,Male,Remote,1263,Bonus
Bachelors,Retail,Senior Software Engineer,Sri Lanka,16,3,34995,6,42,Male,Remote,776,Retirement
Bachelors,Tech,Senior Software Engineer,India,8,3,63644,7,32,Male,Remote,430,Retirement
Masters,Tech,Senior Software Engineer,India,16,2,103905,4,44,Male,Onsite,195550,Gym
Bachelors,Retail,Software Engineer,India,18,5,53529,7,42,Male,Remote,37831,None
Bachelors,Retail,Fullstack Developer,UK,14,5,124528,6,41,Male,Onsite,76,Gym
Masters,Healthcare,Software Engineer,Sri Lanka,16,5,48320,3,37,Female,Onsite,190779,Bonus
Masters,Retail,Senior Software Engineer,Sri Lanka,9,5,53291,1,34,Female,Remote,160954,HealthInsurance;FlexibleHours
Bachelors,Healthcare,Data Engineer,India,14,0,81304,5,42,Female,Onsite,121863,CommuterSupport
Bachelors,Consulting,Senior Software Engineer,USA,10,2,195287,4,35,Female,Onsite,28,StockOptions
Bachelors,Finance,Senior Software Engineer,Sri Lanka,12,5,50136,8,36,Male,Remote,45034,CommuterSupport;HealthInsurance
Masters,Tech,Software Engineer,Australia,3,0,145505,2,28,Female,Remote,7463,None
Bachelors,Retail,Fullstack Developer,Germany,4,3,178097,1,31,Male,Onsite,17912,StockOptions
PhD,Tech,Senior Software Engineer,Germany,1,1,118851,0,22,Male,Onsite,10,CommuterSupport;Gym
Bachelors,Consulting,Software Engineer,USA,0,4,136781,0,22,Female,Remote,3332,Retirement
Bachelors,Finance,Fullstack Developer,USA,12,1,251422,3,38,Female,Remote,231,HealthInsurance
Bachelors,Retail,Data Engineer,India,13,1,57038,3,37,Male,Onsite,36,StockOptions;Retirement;Bonus
Bachelors,Healthcare,Senior Software Engineer,India,7,0,35463,0,31,Male,Onsite,157,Retirement
Masters,Healthcare,Data Engineer,UK,14,5,257063,7,39,Female,Hybrid,1492,Retirement
Bachelors,Retail,Data Engineer,Australia,20,3,179601,5,44,Male,Remote,25,Gym;Bonus
Diploma,Retail,Software Engineer,India,0,2,28535,0,29,Male,Hybrid,11,Gym;StockOptions
Bachelors,Consulting,Senior Software Engineer,India,3,5,50372,1,28,Male,Remote,52,HealthInsurance
Bachelors,Finance,Lead Engineer,India,13,2,80508,6,38,Non-binary,Hybrid,92,Bonus
Bachelors,Retail,Fullstack Developer,India,11,4,46704,3,36,Female,Remote,93,CommuterSupport
PhD,Healthcare,Senior Software Engineer,Sweden,19,2,236288,7,46,Male,Remote,169,FlexibleHours
Masters,Finance,Software Engineer,India,16,0,66739,13,43,Male,Remote,32451,HealthInsurance
Bachelors,Retail,Software Engineer,Australia,6,5,132184,4,32,Female,Remote,3942,Retirement
Diploma,Finance,Fullstack Developer,Sri Lanka,14,3,40971,5,39,Male,Hybrid,19516,FlexibleHours
Bachelors,Consulting,Senior Software Engineer,Australia,18,4,233672,8,44,Female,Onsite,1923,Bonus
Masters,Retail,Software Engineer,India,18,1,67712,5,44,Female,Remote,143511,Bonus;HealthInsurance
Masters,Retail,Fullstack Developer,India,5,4,58498,1,26,Female,Remote,278,Bonus;Retirement
Masters,Finance,Fullstack Developer,USA,7,2,301509,6,31,Male,Remote,7456,Retirement
Diploma,Retail,Data Engineer,Germany,7,5,179057,4,31,Male,Onsite,25048,FlexibleHours
PhD,Finance,Software Engineer,Germany,20,5,193590,14,42,Male,Remote,177,HealthInsurance;StockOptions
Diploma,Finance,Senior Software Engineer,Sweden,17,3,277369,9,40,Male,Remote,34662,CommuterSupport
Bachelors,Retail,Software Architect,India,14,2,66295,3,40,Female,Remote,41,Retirement;FlexibleHours
Bachelors,Healthcare,Software Engineer,Australia,19,1,202078,4,44,Female,Remote,182304,Retirement
Masters,Consulting,Fullstack Developer,Sweden,0,2,131166,1,27,Male,Remote,335,Bonus
Masters,Finance,Software Engineer,India,11,2,56915,6,38,Female,Hybrid,2415,Retirement;Gym
Bachelors,Healthcare,Software Engineer,Germany,4,5,98618,4,29,Male,Remote,92,Gym
Bachelors,Finance,Data Engineer,India,17,4,67709,6,45,Male,Remote,301,FlexibleHours;CommuterSupport
Masters,Healthcare,Software Engineer,USA,3,2,126619,1,24,Male,Remote,72,Bonus
Diploma,Retail,Fullstack Developer,Germany,3,3,77982,1,28,Male,Remote,12,CommuterSupport
Bachelors,Consulting,Senior Software Engineer,India,13,2,67749,4,35,Female,Remote,244,CommuterSupport;Bonus;Retirement
Bachelors,Healthcare,Software Engineer,Australia,4,4,114690,3,27,Male,Remote,1010,Retirement
Bachelors,Tech,Software Architect,India,5,3,98844,1,27,Male,Hybrid,4041,CommuterSupport;FlexibleHours
Bachelors,Finance,Senior Software Engineer,India,1,2,76914,1,27,Male,Remote,188703,Gym;StockOptions;CommuterSupport
Masters,Healthcare,Software Architect,USA,2,4,300326,2,29,Female,Hybrid,1604,CommuterSupport
Diploma,Consulting,Data Scientist,Germany,18,1,165658,11,43,Male,Onsite,63,StockOptions
Bachelors,Consulting,Senior Software Engineer,UK,10,2,187994,7,36,Male,Remote,285,Bonus;CommuterSupport
Masters,Consulting,Fullstack Developer,India,9,2,82829,5,34,Male,Remote,170841,Gym
Masters,Healthcare,Senior Software Engineer,UK,9,3,229358,3,35,Female,Onsite,6210,Retirement;Gym
Bachelors,Healthcare,Data Engineer,Australia,0,3,107178,1,28,Male,Remote,12,StockOptions
Masters,Retail,Fullstack Developer,Australia,6,3,196725,2,28,Female,Remote,4597,None
Masters,Tech,Data Engineer,Germany,11,5,295368,5,38,Male,Hybrid,8789,CommuterSupport;FlexibleHours
Masters,Healthcare,Software Engineer,Australia,2,1,131647,2,25,Male,Remote,17931,HealthInsurance
Bachelors,Retail,Senior Software Engineer,Sri Lanka,19,5,44203,4,47,Male,Hybrid,19967,Retirement
Masters,Finance,Fullstack Developer,USA,1,2,233441,1,29,Male,Hybrid,4602,None
Bachelors,Tech,Lead Engineer,India,16,4,125462,5,40,Male,Hybrid,45266,FlexibleHours
Bachelors,Consulting,Software Architect,Sweden,1,2,274021,0,28,Male,Remote,48241,HealthInsurance
Bachelors,Tech,Senior Software Engineer,USA,17,0,197134,9,42,Male,Onsite,51,FlexibleHours
Bachelors,Finance,Software Engineer,Australia,7,3,83752,3,33,Male,Onsite,12,HealthInsurance
Bachelors,Healthcare,Data Engineer,UK,14,2,140126,6,36,Male,Onsite,11,Retirement
Bachelors,Healthcare,Software Architect,India,8,3,95467,5,31,Male,Remote,590,Retirement;StockOptions
Masters,Retail,Lead Engineer,India,2,1,45224,0,26,Male,Remote,15,Bonus;Gym
Masters,Healthcare,Software Engineer,Germany,18,2,149184,5,42,Male,Remote,377,Retirement
Bachelors,Healthcare,Software Engineer,India,13,3,46547,2,41,Female,Onsite,1974,Retirement;FlexibleHours;CommuterSupport
Bachelors,Tech,Senior Software Engineer,USA,7,5,226465,2,34,Male,Remote,1210,HealthInsurance;CommuterSupport
Masters,Finance,Fullstack Developer,UK,8,5,209175,1,33,Male,Onsite,643,Gym
Bachelors,Consulting,Software Engineer,UK,10,1,145010,2,35,Male,Remote,1603,StockOptions;Gym
Bachelors,Consulting,Lead Engineer,India,4,4,63301,5,30,Male,Onsite,312,Retirement
Masters,Retail,Software Engineer,Sri Lanka,1,5,33634,1,25,Female,Remote,10401,Bonus
Bachelors,Finance,Fullstack Developer,Sri Lanka,6,0,26798,2,35,Male,Onsite,4658,CommuterSupport
Bachelors,Tech,Senior Software Engineer,India,7,5,81569,4,32,Male,Onsite,135233,Bonus
Bachelors,Consulting,Software Engineer,Australia,12,5,206571,5,39,Female,Onsite,7912,Bonus
Bachelors,Retail,Fullstack Developer,UK,14,4,231935,5,38,Female,Remote,174541,HealthInsurance
Diploma,Healthcare,Fullstack Developer,UK,18,3,225748,10,44,Female,Onsite,110629,CommuterSupport;HealthInsurance
Bachelors,Healthcare,Software Engineer,India,20,0,47525,5,45,Male,Onsite,5356,HealthInsurance
Bachelors,Tech,Senior Software Engineer,Germany,14,0,286724,3,39,Male,Remote,63645,None
Masters,Consulting,Data Engineer,India,3,0,75483,3,29,Male,Hybrid,47216,HealthInsurance;Retirement
Bachelors,Healthcare,Software Engineer,India,15,1,26834,8,39,Male,Remote,28,None
Bachelors,Retail,Software Engineer,USA,8,0,126206,4,30,Female,Remote,81,Gym;Bonus
Masters,Retail,Software Engineer,Australia,4,0,86560,1,27,Male,Hybrid,66,Retirement
PhD,Consulting,Fullstack Developer,UK,9,1,140618,7,34,Male,Remote,39,HealthInsurance
Bachelors,Tech,Senior Software Engineer,Germany,20,1,302107,11,49,Male,Remote,19417,HealthInsurance
Bachelors,Retail,Fullstack Developer,Sweden,5,2,136889,2,27,Male,Hybrid,136,StockOptions
Masters,Finance,Fullstack Developer,USA,0,4,160216,2,22,Male,Remote,37,HealthInsurance;Retirement
Bachelors,Retail,Data Scientist,Sri Lanka,17,2,37397,10,38,Female,Remote,1826,Gym
Bachelors,Tech,Software Architect,USA,6,1,334422,1,32,Female,Remote,1431,Gym
Bachelors,Retail,Data Scientist,Sri Lanka,3,0,26090,1,28,Male,Onsite,370,Retirement;Bonus
Bachelors,Healthcare,Software Engineer,Australia,7,4,82233,5,31,Male,Onsite,14,CommuterSupport
Bachelors,Tech,Software Engineer,India,17,5,55535,6,41,Male,Remote,16,StockOptions;Gym
Bachelors,Healthcare,Software Architect,India,1,5,56779,1,25,Male,Remote,19,CommuterSupport
Masters,Healthcare,Senior Software Engineer,UK,6,4,206062,2,32,Male,Hybrid,1434,Retirement
Bachelors,Consulting,Software Engineer,Australia,4,4,93455,2,25,Female,Hybrid,19,FlexibleHours;CommuterSupport;HealthInsurance
Bachelors,Tech,Data Scientist,Sri Lanka,19,1,36516,2,44,Female,Onsite,144,Retirement
Bachelors,Healthcare,Senior Software Engineer,India,5,1,50693,2,30,Male,Onsite,34432,None
Masters,Consulting,Software Engineer,UK,9,1,111130,3,31,Non-binary,Onsite,172,Bonus
Bachelors,Consulting,Software Engineer,Australia,0,1,69175,0,23,Female,Onsite,96,None
Bachelors,Healthcare,Fullstack Developer,UK,13,0,191163,4,39,Male,Hybrid,2595,CommuterSupport
Bachelors,Healthcare,Fullstack Developer,UK,8,4,223914,4,34,Male,Remote,26166,Bonus
Bachelors,Finance,Data Scientist,India,2,2,68090,1,27,Non-binary,Remote,56957,None
Diploma,Tech,Senior Software Engineer,USA,8,3,283429,1,33,Female,Remote,76756,FlexibleHours;Gym
Masters,Consulting,Senior Software Engineer,India,9,3,71332,3,34,Male,Remote,2785,StockOptions
Bachelors,Tech,Software Engineer,UK,0,4,92214,1,24,Male,Remote,376,Retirement
Masters,Consulting,Software Engineer,USA,0,1,107048,1,24,Female,Remote,26,CommuterSupport;StockOptions;FlexibleHours
Bachelors,Retail,Software Engineer,Sri Lanka,3,5,29145,2,28,Male,Onsite,12,FlexibleHours;StockOptions
Bachelors,Retail,Data Engineer,Sweden,8,4,191437,3,34,Female,Remote,2910,Retirement;CommuterSupport
Bachelors,Consulting,Fullstack Developer,India,1,3,50182,0,28,Male,Remote,4514,Retirement;CommuterSupport
Masters,Finance,Fullstack Developer,UK,7,0,199612,3,34,Female,Remote,1490,StockOptions
Bachelors,Retail,Fullstack Developer,USA,6,4,141508,4,33,Male,Onsite,103,Retirement
Bachelors,Tech,Senior Software Engineer,India,17,2,65786,3,46,Male,Onsite,8583,HealthInsurance;Gym
Bachelors,Healthcare,Senior Software Engineer,UK,0,2,139789,0,22,Male,Onsite,1693,StockOptions
Bachelors,Tech,Software Engineer,Germany,10,3,165202,8,36,Male,Remote,10139,CommuterSupport
Masters,Tech,Data Engineer,Australia,19,3,233729,2,46,Male,Hybrid,44,HealthInsurance
Masters,Tech,Senior Software Engineer,USA,19,1,438138,6,43,Male,Remote,22637,StockOptions
Masters,Consulting,Software Engineer,USA,17,4,264272,7,41,Female,Onsite,46585,FlexibleHours
Masters,Consulting,Fullstack Developer,USA,19,4,343690,5,43,Male,Remote,61613,CommuterSupport;Bonus
Diploma,Tech,Fullstack Developer,USA,18,4,216004,5,44,Male,Remote,322,CommuterSupport
Bachelors,Healthcare,Lead Engineer,USA,19,4,265652,7,45,Female,Hybrid,50,Retirement
Bachelors,Finance,Software Engineer,UK,8,4,115888,4,32,Female,Remote,127,Bonus
Bachelors,Finance,Data Engineer,India,3,0,57581,2,28,Male,Onsite,784,Bonus;Gym
Bachelors,Retail,Software Engineer,Sweden,0,5,118072,0,24,Male,Onsite,9018,Retirement
Bachelors,Retail,Fullstack Developer,India,16,1,61388,5,42,Male,Remote,787,Bonus;FlexibleHours;HealthInsurance
Bachelors,Healthcare,Software Engineer,Sweden,20,3,170172,7,46,Female,Hybrid,3275,StockOptions
Bachelors,Tech,Fullstack Developer,USA,2,3,158139,2,29,Male,Onsite,205,HealthInsurance;Bonus
Bachelors,Consulting,Lead Engineer,USA,18,2,476641,8,42,Male,Onsite,14558,Gym;Bonus
Diploma,Retail,Data Scientist,India,4,4,59986,4,26,Female,Onsite,18843,Bonus
Bachelors,Tech,Senior Software Engineer,India,5,3,42851,2,31,Female,Remote,101,Bonus
Bachelors,Finance,Software Engineer,USA,5,1,136043,1,29,Female,Remote,73,Retirement;CommuterSupport
Masters,Healthcare,Fullstack Developer,USA,9,2,226373,3,37,Male,Remote,630,CommuterSupport
Bachelors,Consulting,Data Engineer,UK,8,1,238437,2,31,Male,Onsite,25065,Bonus;FlexibleHours
Bachelors,Consulting,Lead Engineer,UK,0,3,196385,2,29,Male,Remote,3661,Bonus;StockOptions
Bachelors,Retail,Software Engineer,UK,20,2,111755,5,46,Female,Onsite,68,Retirement
Masters,Tech,Senior Software Engineer,India,4,0,39552,1,31,Female,Hybrid,37,FlexibleHours;CommuterSupport
Masters,Consulting,Software Engineer,USA,20,2,254823,10,43,Male,Remote,144030,HealthInsurance
Masters,Finance,Software Engineer,India,14,3,67626,7,37,Male,Hybrid,619,CommuterSupport;StockOptions
Bachelors,Finance,Lead Engineer,USA,9,4,286327,1,32,Male,Onsite,118,None
Bachelors,Healthcare,Senior Software Engineer,India,9,0,61163,5,33,Female,Remote,5092,Bonus
Bachelors,Healthcare,Lead Engineer,Australia,10,5,214329,3,34,Male,Onsite,48,CommuterSupport;Bonus
Diploma,Finance,Fullstack Developer,Sri Lanka,6,0,21930,2,29,Male,Onsite,653,Retirement
Masters,Finance,Software Engineer,Sri Lanka,8,1,26790,3,30,Female,Remote,328,Retirement
Bachelors,Tech,Data Engineer,India,12,1,71512,7,34,Male,Remote,306,FlexibleHours;Bonus
Masters,Consulting,Lead Engineer,Sweden,19,0,364704,4,42,Male,Remote,2651,StockOptions
Bachelors,Tech,Fullstack Developer,UK,3,0,194367,4,26,Male,Remote,26347,StockOptions;Retirement
Diploma,Healthcare,Software Engineer,Australia,16,4,178654,13,39,Female,Onsite,56942,StockOptions
Masters,Healthcare,Data Scientist,Sweden,6,4,265503,3,32,Male,Remote,7590,HealthInsurance
Bachelors,Healthcare,Data Engineer,Australia,1,3,115828,0,24,Female,Onsite,69,FlexibleHours
Masters,Consulting,Software Engineer,UK,17,5,126246,3,44,Male,Onsite,10,Retirement;Bonus
Bachelors,Retail,Software Engineer,Germany,5,4,92885,1,33,Male,Remote,13,StockOptions
Bachelors,Healthcare,Fullstack Developer,UK,14,3,239849,3,40,Male,Hybrid,68385,HealthInsurance
Masters,Healthcare,Software Engineer,UK,11,5,162011,2,35,Male,Remote,3377,Gym
